,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,LT_PAYABLE,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,DIV_PROF_SUBS_MINO_S,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,GOING_CONCERN_NI,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG,AP_TC,OR_TC,IN_TC,NI_NI
10,5450827715.0,300220080.7,2094310106.0,4269461168.0,1163590804.0,2738054658.0,2725079832.0,18789128336.0,1530248301.0,10571147985.0,526901662.4,34930935462.0,2015309299.0,13941360293.0,5307237838.0,621535271.7,371666879.4,69822493525.0,88611621861.0,5118770000.0,1230506481.0,297187365.6,507162951.1,618010351.8,470707870.0,5611920967.0,3434767172.0,20722019665.0,2274057157.0,1444267342.0,172226847.297541,265816291.6,12041253092.0,32763272756.0,22755179650.0,6858342684.0,3437324057.0,16025522013.0,49819605645.0,6028743460.0,55848349105.0,88611621861.0,753466892.3,528846302.9779888,-7912556014.0,9107144000.0,8612678117.0,15000000.0,7264163643.0,2208006474.0,13176876425.0,5280491969.0,1500000000.0,28279370861.0,443233084.0,34624265587.0,660932125.6,-3576489777.0,-18626500.14,3010966969.0,5177473871.0,1338515176.6297114,26011587470.0,5901661642.0,10120562488.0,8202655509.0,47074348.37,-4257985380.0,8977047762.0,5400557986.0,1159553536.0,2592661000.0,9122144000.0,4543252107.0,13380129380.0,2151430472.0,0.231,765531472.3,28162298533.0,28162298533.0,7821407112.0,0.231,7148342055.0,4529937.52,5008041074.0,-247487448.2,6028127384.0,5255528523.0,908796651.0,856984387.2,5864868.96,18682884882.0,6275614832.0,221058580.5,53051267.82,1191979674.9483337,1020086310.0,1545792280.0,726116324.8,1020086310.0,21922753128.0,0.0,0.06549034414983199,0.06192894013984449,0.14572547534064595,0.11570441211552034
11,572944364.0,90176581.75,310328110.9,210945254.3,16253205.63,234563938.9,66387.25389999997,1435211456.0,584090143.5496786,2512276212.4677515,391635422.6793563,824189327.1,24000930.23,1568765.3994000005,50628.13799999997,71916.21190000004,265692129.81343752,848190257.3,2283401713.0,460000000.0,167731246.4,100870591.4,5485314.94,14816517.11,511154.58,10148682.62,63880563.39,1822841850.0,4997408116.485268,122826879.3,172226847.297541,286802307.48810524,147067011.4,1969908861.0,390000000.0,325637339.6,28067460.06,-460228176.9,312229297.1,1263554.2,313492851.3,2283401713.0,-113128594.86461018,400937563.9,-14476842.41,574600000.0,-39738653.57,684208319.446797,1183468736.9386246,95099.91,450734183.4,14210013.8,1155219897.1068132,379598837.1,83025314.6461134,556077205.5,70197.95499999996,18382623.77,3023897.838417908,2298628.83,26864437.6,1338515176.6297114,595815859.1,176478368.4,14476842.41,274199878.8,1588.7735999999998,72598119.75,14862850.41,33245474.18,98335424.76544777,14476842.41,774600000.0,128573033.1,702001880.3,36667225.36,0.009201000000000008,229599332.40999988,1641954552.0,1641954552.0,9664451.77,0.007979000000000005,-23083487.33,22284848.79,10563169.37,42120697.60734219,9664451.77,10563169.37,46362.05669999997,32535109.04,7890892.81,1565589700.0,9664451.77,70263.14,2895755.05,1191979674.9483337,-898717.6,497099.14569999994,35643694.15,-898717.6,1665038039.0,0.0,0.11686866468267657,0.0113246069504618,0.16343510771140332,3.688123754794215
12,6675736780.0,174379231.89618114,777992587.4,47272387.92,15076644.45,18400278.66,43590.6568,7608093467.0,1800000.0,1794209299.0,391635422.6793563,10449847325.0,634532543.5,348803943.9,4663721.02,76379169.47,265692129.81343752,13310236002.0,20918329469.0,1905566977.2046053,152195070.0,9936792.43,279427362.7,273590234.4,40958891.11,418112746.3,1783420595.2342982,1174221097.0,4997408116.485268,2651549632.0656285,5400000.0,286802307.48810524,2496868181.0,3671089278.0,1926958448.0,2575497908.0,1309796168.0,11132907082.0,16945159606.0,302080586.0,17247240192.0,20918329469.0,-113128594.86461018,528846302.9779888,-10169676.67,14286320.009700002,2848805330.0,684208319.446797,45965036.15,566195808.1,825738592.6,424671320.2,1155219897.1068132,5424773438.0,83025314.6461134,5666646294.0,565165589.8,1880037648.0,-41.95,508850244.1,958597963.9,1338515176.6297114,2817840964.0,241872856.0,576365484.8,5965497.992199999,1030218.29,-958597963.9,4795699133.0,6675736780.0,115578774.8,530400448.6,931476.0499999998,1058580807.0,958597963.9,189983942.5,0.97,535729323.6,5215129817.0,5215129817.0,2514857020.0,0.97,2510580264.0,343849.22,1872854631.0,42120697.60734219,2022973354.0,1872854631.0,535729323.6,-5889367.22,16362170.29,2923337465.0,2022973354.0,116140816.5,1005847.34,1191979674.9483337,150118723.0,491883666.9,5282603.29,150118723.0,3240278876.0,0.0,0.020004363860689146,0.0019816586790625977,0.0024185137498390305,0.0026113064117007645
13,188624106.5,8346487.84,216087599.9,28150221.18,62617196.71,39927373.1,70300000.0,841641427.5,657530.0,35187611.36,39544798.58,366674261.9,48073295.92,117209618.4,2576121.78,13506643.59,265692129.81343752,1134441879.0,1976083307.0,206166487.8,211835858.7,3462230.71,7812036.97,58436441.22,23958.099499999997,67359115.15,163055092.3,718127262.9,251255099.6,4060079.25,172226847.297541,286802307.48810524,269558899.3,987686162.1,307400000.0,321695087.8,26405141.86,92110838.82,747789775.4,240607369.0,988397144.4,1976083307.0,-113128594.86461018,135092.28,-122291235.8,513208635.0,-74402268.84,684208319.446797,800000.0,344113375.0,1142634763.0,145298366.9,170000.0,1301808329.0,5688800.95,1339539578.0,1228272.95,-67606615.12,-1514601.67,45093475.11,64111150.75,339690000.0,1413941846.0,32042447.54,466404610.8,318360900.8,1046600.08,130601491.2,256230721.6,188624106.5,13031080.63,12292436.17,513208635.0,80915241.65,382607143.8,122049572.3,0.1174,1149837.99,1559243362.0,1559243362.0,54401952.2,0.1174,23156262.67,-787627.64,36085496.92,42120697.60734219,47998426.44,36085496.92,1830540.92,-9812841.6,38294706.4,1358183811.0,47998426.44,29990020.08,321050.63,1191979674.9483337,11912929.52,6403525.76,31566740.16,11912929.52,1537917641.0,0.0,0.2516937163243429,0.07439890036781727,0.047439885675066774,0.657661979803853
14,1782529418.0,190074374.3,849036512.2,3694674348.0,227729134.9,2202561717.0,154955500.0,9106285254.0,125347881.3,218628319.6,82562578.33,1781059180.0,750157498.3,1511670810.0,1699654.21,94900806.54,193962300.0,4770645066.0,13876930320.0,1402138955.0,554932832.1,1054176128.0,94936662.32,-28974128.57,40030167.36,314434252.7,1783420595.2342982,6070252435.0,196000000.0,2651549632.0656285,105395148.1,6982145.46,2148589350.0,8218841785.0,929914192.0,2761054615.0,777286804.6,1191120937.0,5599351967.0,58736568.04,5658088535.0,13876930320.0,-60024582.25,13840513.76,-269433690.6,1986315581.0,-216169814.3,0.0,0.0,160930255.1,34485262287.0,607051360.3,109569548.8,35083882910.0,2221447.01,36036907526.0,5311394.09,324822350.0,-111208.67,436128886.4,181992870.5,0.0,36253077340.0,931233831.2,430363945.7,986200133.3,27076964.24,810537063.5,835426830.2,1160249180.0,3795174.88,430363945.7,1992570581.0,638734806.1,1182033518.0,287231939.8,0.1821,-538898.33,27839068776.0,27858638114.0,449228036.4,0.1821,398598586.6,34543419.1,275846755.0,-60025380.25,286126010.1,335872135.2,93684633.31,76761714.18,164495683.5,26949330426.0,346151390.4,46240978.22,4866759.22,1191979674.9483337,10279255.18,103076646.0,55496209.02,10279255.18,27558604160.0,0.0,0.060939539737813714,0.025007907016746305,0.24187269073659967,0.16032351901250663
15,1253762098.0,52568318.17,473482475.2,1209817670.0,591500697.0,1910925522.0,3047.2,5496559828.0,41300000.0,2512276212.4677515,492282340.0,7422050693.0,67577358.44,49810608.28,35033607.93,13196549.61,265692129.81343752,8438333610.0,13934893438.0,1438550000.0,182983228.1,335611769.9,27120516.43,-839880.43,134854814.2,284988209.1,1783420595.2342982,3003215861.0,3164250000.0,1350519793.0,67690112.89,286802307.48810524,7578459905.0,10581675767.0,833801532.0,670558994.8,337933173.1,1149882559.0,2992197147.0,361020524.4,3353217672.0,13934893438.0,-113128594.86461018,1975000.0,-1009496341.0,1865926390.0,-348458381.3,28000000.0,880220000.0,12946441.11,6889559246.0,788893558.0,1155219897.1068132,7059329845.0,83025314.6461134,7740170445.0,156750.0,311411379.4,3023897.838417908,177132864.7,375697535.9,12611111.11,8088628827.0,670404600.2,1022442782.0,1840887752.0,178580.0,1669366102.0,619619526.5,931030906.0,98335424.76544777,136269423.2,3887926390.0,130543158.2,2218560288.0,102584667.2,0.23,229599332.40999988,6175549265.0,6175549265.0,224984424.4,0.23,205988963.5,32450768.13,191810525.1,42120697.60734219,160438952.9,191810525.1,12767861.11,403919974.8,92264752.57,5271983659.0,160438952.9,79124341.19,2762283.28,1191979674.9483337,-31371572.22,64545471.54,21757744.17,-31371572.22,5982328163.0,0.0,0.03329050057235181,0.10761289161028305,0.34765845943594814,0.13561385048156843
16,1207941206.0,174379231.89618114,181773474.7,961751.11,18288634.71,337327.2,70058530.5,1481305809.0,584090143.5496786,7226643.13,391635422.6793563,1185664198.0,697519836.5,84391264.42,285219120.8,5598522.66,26175539.83,2291982967.0,3773288775.0,1905566977.2046053,231195624.0,13522824.03,55814863.26,47150104.93,22736.840000000004,661751044.8,1783420595.2342982,1009434461.0,4997408116.485268,2651549632.0656285,2676058.52,286802307.48810524,2676058.52,1012110520.0,297810000.0,277852106.6,343943171.4,1642546764.0,2562152042.0,199026213.6,2761178256.0,3773288775.0,-113128594.86461018,528846302.9779888,59298693.28,10330356.859100005,563486253.0,10000000.0,2269000000.0,2493396246.0,255113932.9,53717972.49,2466000000.0,1314541544.0,83025314.6461134,1365564423.0,14373493.15,508203660.9,-35385.32,234665042.8,124545900.0,13008230.3,802078170.2,51022879.48,2434097553.0,5393644.726299998,14522.4,-114545900.0,488737544.7,996941205.6,98335424.76544777,165097552.6,10000000.0,258581222.1,124545900.0,74274527.07,1.4775,1793096.89,1254135963.0,1254135963.0,615444862.0,1.4775,614593123.2,612529.37,440017556.2,42120697.60734219,460084263.9,440017556.2,16166590.04,-15920037.9,118249.2971,578177194.7,460084263.9,18565216.27,4425168.1,1191979674.9483337,20066707.75,155360598.0,5276906.91,20066707.75,655709429.5,0.0,0.1560755534713494,0.012346292439335193,0.00022772286313230817,0.011469435762199734
17,224617926.7,860000.0,59324.56,15307368.91,15591683.29,22677325.65,86547.23959999997,279113629.1,584090143.5496786,2512276212.4677515,391635422.6793563,1762838.6,12064701.57,1533400.3541000006,36406.20849999998,76360.82920000001,265692129.81343752,13827540.17,292941169.3,1905566977.2046053,24512642.17,784374.97,1374992.8,13082092.45,27758.295499999993,95508854.66,1783420595.2342982,135278687.1,4997408116.485268,2651549632.0656285,172226847.297541,286802307.48810524,17657898.0,152936585.1,686133996.0,1017335573.0,1749160.91,-1565827725.0,139391004.3,613579.97,140004584.2,292941169.3,-113128594.86461018,528846302.9779888,-23372295.02,13047648.998900002,-14233413.88,684208319.446797,1183468736.9386246,139535.86979999996,7134083.91,22181133.09,1155219897.1068132,14090877.34,83025314.6461134,19223950.36,59554.88209999997,-37605709.04,-0.14,1798418.38,1087755.4468000012,1338515176.6297114,33457364.24,5133073.02,23372295.02,4430200.2606999995,1465.2968999999998,-368672.44979999965,262223635.7,224617926.7,98335424.76544777,23372295.02,2703374.9377999995,2343728.86,12406486.2163,6189220.06,0.0052,229599332.40999988,10694395.25,10694395.25,4227150.59,0.0052,4227948.88,189175.96,3581990.0,42120697.60734219,3533374.06,3581990.0,43436.010299999994,-4619917.6,952176.81,3129504.06,3533374.06,626287.08,802.33,1191979674.9483337,-48615.94,693776.53,4.04,-48615.94,6466446.37,0.0,0.08782316452636457,0.05586141866405906,0.08124764714329027,1.1433830473074793e-06
18,669356276.2,100000.0,179279311.4,232027476.3,68106541.29,1313725743.0,26833.299000000003,2462595348.0,151169695.6,101884611.3,35377959.2,2097458674.0,1868310.75,1292141181.0,31362168.13,122494964.2,1761180.0,3839680102.0,6302275450.0,1081245797.0,136503736.8,1035447239.0,27051381.96,37986298.41,10719365.56,366467947.4,104337100.4,3172878930.0,4997408116.485268,62215593.78,172226847.297541,2591565.5,65220779.84,3238099710.0,1053362191.0,721112053.6,380080179.9,821013555.7,2975567980.0,88607759.55,3064175740.0,6302275450.0,-113128594.86461018,26867368.19,-517285401.7,2181245797.0,1009876396.0,0.0,111802625.0,302401440.6,2594626677.0,151054549.9,0.0,4946636082.0,380416.19,5078399439.0,33722790.24,-174886682.2,-14530.67,279302098.9,211258676.5,288835.27,4068523043.0,131382941.2,819686842.2,2610582898.0,135943517.0,-667463145.5,818725590.2,643838908.0,11022373.91,701017949.2,2181245797.0,1043539717.0,2848708942.0,331976543.7,0.1614,13358321.75,4055261557.0,4055261557.0,260624401.6,0.1614,196505447.6,3313537.35,170052889.3,42120697.60734219,168054255.6,170052889.3,28632688.4,39617296.68,75029554.81,3404232263.0,168054255.6,33219602.36,69794595.76,1191979674.9483337,-1998633.71,92570146.04,133913549.8,-1998633.71,3887388798.0,0.0,0.05543084328119993,0.027656407840335125,0.5334720314756316,0.7968471213174086
19,1207434545.0,331819681.0,335955025.9,1802496.3,10487315.92,48675399.07,5018981.52,1941193445.0,584090143.5496786,485667007.8,391635422.6793563,12227452262.0,80719970.65,1145863357.0,20937542.61,220990503.0,21565156.0,14204239473.0,16145432918.0,300000000.0,217358370.0,126771304.2,278295.13,4231885.26,70539930.01,26640996.51,704400000.0,1455955338.0,2953700000.0,2651549632.0656285,172226847.297541,286802307.48810524,4153700000.0,5609655338.0,2157661001.0,5869202978.0,330022826.2,1410167595.0,9767054400.0,768723180.5,10535777580.0,16145432918.0,-113128594.86461018,528846302.9779888,-78491133.87,700000000.0,1165093987.0,684208319.446797,1183468736.9386246,13732236.38,1180051865.0,124192424.1,1155219897.1068132,3497926726.0,83025314.6461134,3517239382.0,13486453.22,530522748.5,3023897.838417908,480408285.3,397680104.4,1338515176.6297114,2352145396.0,19312655.96,92223370.25,858400000.0,245783.16,-556080104.4,676911796.9,1207434545.0,11580510.38,92223370.25,700000000.0,567492821.0,1256080104.0,208757303.4,0.079,10291490.89,3687111559.0,3687111559.0,680004670.9,0.079,681031497.3,-75990.89,511129457.1,42120697.60734219,535395299.4,511129457.1,10291490.89,316032805.8,141788.7764,2405288758.0,535395299.4,86368676.22,1835172.59,1191979674.9483337,24265842.37,144609371.4,808346.2,24265842.37,3016371553.0,0.0,0.11197151451333075,0.005402509444389763,0.02507498631595678,0.0015098119107618
20,904072864.3,174379231.89618114,2289855.0924,99787.84369999994,401167129.3,3824028.62,49340.06909999997,1348066288.0,515000000.0,55973310.04,378009480.5,883090513.4,57829086.51,8922856344.0,42625.33949999996,42143054.15,265692129.81343752,10854901788.0,12202968076.0,158048470.7,476816907.2,1050000.0,27659190.93,61721658.65,3033852.35,132526181.2,2036157307.0,2921610697.0,577050000.0,644327733.5,39453670.73,126832159.2,1387663563.0,4309274261.0,1658610000.0,280523374.1,893254381.9,4183329370.0,7059531948.0,834161867.9,7893693815.0,12202968076.0,-113128594.86461018,528846302.9779888,-1550765806.0,603074970.7,1493126682.0,684208319.446797,1183468736.9386246,46586183.52,171625987.1,29749347.61,1155219897.1068132,2249746405.0,83025314.6461134,2311562550.0,38999085.64,-217167595.4,3023897.838417908,404216135.6,534575257.1,7531447.88,818435868.1,61816145.15,1597351989.0,228028185.4,55650.0,-159528471.8,762837619.3,545670023.9,66629076.34,1108949149.0,603074970.7,212844397.8,762603442.5,88397564.8,0.5112,14657041.99,2330104247.0,2330104247.0,1208587235.0,0.5112,1205803044.0,11248500.0,847910073.2,42120697.60734219,917211861.2,847910073.2,88656127.63,132640921.5,169496.60130000007,897749898.3,917211861.2,82920446.74,445640.32,1191979674.9483337,69301788.02,291375373.3,3229831.31,69301788.02,1212957331.0,0.0,0.3537043478087481,0.2975870940999305,0.002836676989878112,0.0035213579835027104
21,413511896.1,17453992.2,204068180.6,248771127.8,86241016.57,240962916.4,142839174.4,1362933413.0,20460152.08,20370329.46,82756451.34,747200938.9,118193861.5,511329457.9,38414180.68,21090657.1,265692129.81343752,1589442743.0,2952376156.0,686000000.0,98018322.91,38816719.37,15981568.06,31420768.61,935607.64,202960086.4,33488333.31,1284719000.0,103130000.0,144261450.4,172488412.6,286802307.48810524,422525669.5,1707244669.0,208000000.0,313476059.9,52589291.27,489949587.6,1069301851.0,175829635.9,1245131487.0,2952376156.0,-113128594.86461018,528846302.9779888,-258618600.0,909400000.0,33618231.71,18100000.0,4900000.0,55244510.99,1874307396.0,289343649.0,2000000.0,2273820320.0,83025314.6461134,2610856526.0,3201516.0,-169325326.9,3023897.838417908,146901603.7,93198291.96,1338515176.6297114,2577238294.0,337036206.4,313863110.9,778626666.7,50042994.99,55675041.36,531116038.7,361790711.8,7125688.44,298099110.9,927500000.0,266685645.8,871824958.6,178969685.9,0.35,327113.81,1977437744.0,1977437744.0,129518179.5,0.35,45689629.02,6972786.44,72302161.54,42120697.60734219,92374045.52,72302161.54,2665968.81,29740906.95,28721760.81,1679004436.0,92374045.52,11004507.6,3590901.62,1191979674.9483337,20071883.98,37144133.96,87419452.08,20071883.98,1934414084.0,0.0,0.07191717656569037,0.06327603076380078,0.17679727718290225,0.9463637928585982
22,2339398062.0,60056586.58,502348024.5,67102980.29,475665762.1,414139590.2,1091825294.0,4985594386.0,174907551.6,3892666681.0,697137339.3,14055550429.0,2547712504.0,748697779.0,22627890.05,60483766.67,23806956.08,22240514699.0,27226109085.0,394592844.9,215262053.7,297003288.1,153090035.1,65815804.0,188015799.0,844444268.5,3208791626.0,5484643177.0,1393401245.0,12666979.84,597573954.1,12451436.0,7080180878.0,12564824055.0,4426000000.0,6109266257.0,533416415.3,2352129308.0,13444744195.0,1216540835.0,14661285030.0,27226109085.0,14403379.45,34145915.44,-416901398.5,2650368713.0,1613716297.0,204900000.0,1777937200.0,2441109379.0,3827166121.0,202131982.1,1575886708.0,7085425495.0,691050.0,7378733728.0,141136190.0,-320547645.9,-353810.86,451719242.2,876834332.0,1473944.17,5765017431.0,292617183.6,2858010778.0,3491327366.0,136910103.6,-1517008734.0,2494472561.0,2173924915.0,86894685.13,918983543.2,2885298880.0,1284000086.0,4402307614.0,558363509.7,0.15,102513424.5,6981980218.0,6981980218.0,1025888960.0,0.15,668919589.4,344918.29,693011413.7,10428787.5,792402418.7,682582626.2,189052696.3,401762646.1,347363.56,5394402786.0,781973631.2,140271071.1,12307021.12,1191979674.9483337,99391005.05,243915328.9,369276391.9,99391005.05,6495492295.0,0.0,0.04317680842719081,0.09540803468403136,0.08306724497342612,0.47223637366558807
23,256694179.6,174379231.89618114,28446818.3,502065708.2,9815589.99,387010504.9,292518.83,1190661893.0,1897221.12,34271135.29,28860282.38,244166772.7,34919781.31,355749158.9,29443133.73,1861847.43,20000000.0,751587168.4,1942249061.0,125000000.0,12419823.47,3931082.48,2098937.14,3203717.48,3161753.43,98588976.33,1783420595.2342982,393210384.0,50000000.0,2651549632.0656285,172226847.297541,247091.54,50761915.91,443972299.9,499215811.0,478262145.7,99025311.83,393992332.3,1471236875.0,27039885.58,1498276761.0,1942249061.0,741274.62,226499593.2,-10279694.45,125000000.0,101037865.9,684208319.446797,1183468736.9386246,6738689.69,41010365.44,35265909.14,2011523.32,243199937.4,83025314.6461134,249132699.7,4097003.04,-152658765.7,-142.76,25138697.23,59917201.24,1338515176.6297114,148094833.8,5932762.35,17018384.14,182000000.0,630163.33,-243416794.4,332274869.0,179616103.2,8692644.43,17018384.14,225000000.0,46679862.0,468416794.4,65317071.19,0.02,2903071.98,221423510.8,221423510.8,28892040.82,0.02,30304155.05,282815.79,10263831.13,-407606.1,19225479.92,10671437.23,3021648.3,20758426.03,18231016.83,77321281.42,19633086.02,12230392.81,2685705.28,1191979674.9483337,8961648.79,9258954.8,1273591.05,8961648.79,194141004.1,0.0,0.010431024578024351,0.008243809638745195,0.32503812138044125,0.06486963122876391
24,976468685.8,174379231.89618114,27898415.37,2921945.75,27827811.48,240559.2598000002,5001000.0,1056778588.0,676004951.0,3191410684.0,4612611.28,7696941214.0,8332139.39,5326522.51,8596068.39,46472735.1,265692129.81343752,11637696926.0,12694475514.0,1905566977.2046053,317797859.8,4405334.64,2378720.62,11713374.15,35887681.26,255719356.7,857757334.4,1523520130.0,4993761250.0,2022210.11,172226847.297541,125427487.6,6118210948.0,7641731078.0,1257117748.0,1534758716.0,233750778.8,1104154556.0,4237999072.0,814745363.4,5052744436.0,12694475514.0,108217274.2,3000000.0,-129741192.2,1871300000.0,757451778.5,23462100.0,214803826.0,525567522.6,162956204.3,114122704.4,332658629.8,1308807173.0,83025314.6461134,1362599682.0,192777361.7,177983365.3,235957.58,96622604.02,510110475.0,1338515176.6297114,605147903.6,53792509.39,655308714.8,1831614804.0,131531.0,-449963178.5,798485320.5,976468685.8,14049647.45,440504888.8,1894762100.0,231446390.9,2344725279.0,182846964.8,0.1,322082474.7,1327506120.0,1327506120.0,71475852.94,0.1,217989464.1,154132.03,31994995.99,-95782725.76,4267319.02,127777721.8,475597092.7,429403398.1,136048.46210000003,923303006.3,100050044.8,49406247.18,164225959.3,1191979674.9483337,-27727676.97,-28574191.84,17712348.11,-27727676.97,1585113748.0,0.0,0.3007232199901461,0.026332679140164413,0.00022763449461563108,0.1770348843461987
25,291767662.0,174379231.89618114,4463887.19,122429.29380000004,469826.4,277180.58760000026,84352.49009999997,296701375.5,4320159.35,2512276212.4677515,391635422.6793563,1533837213.0,3746000.0,1457992.0111000007,45347.46749999997,8982614.05,265692129.81343752,1550885987.0,1847587362.0,81000000.0,31056587.53,121724.14840000005,291773.91,25574792.44,8137844.4,1949328.32,1783420595.2342982,148490803.3,4997408116.485268,2651549632.0656285,172226847.297541,846039.84,400846039.8,549336843.1,477381905.0,79742656.64,184647681.0,553940156.9,1298250519.0,268046.5579,1298250519.0,1847587362.0,2538119.51,528846302.9779888,-1557.5,113000000.0,212197313.4,684208319.446797,1183468736.9386246,74962.5,506659017.8,6030537.16,1155219897.1068132,738604710.1,83025314.6461134,794499065.4,74002.5,152850863.2,3023897.838417908,64028362.5,55344892.65,1338515176.6297114,582301752.0,55894355.33,76520.0,117000000.0,960.0,-59344892.65,138916798.7,291767662.0,98335424.76544777,76520.0,113000000.0,5583834.51,172344892.7,10833761.55,0.25,229599332.40999988,716858563.8,716858563.8,164260762.7,0.25,113040561.0,24727.71,121654896.2,1105819.07,121654896.2,120549077.1,74002.5,17685566.81,6383898.24,566383975.8,120549077.1,2580075.22,2438.8,1191979674.9483337,3047.7142999999983,43711685.6,51222640.44,6431.387000000005,603892005.3,0.0,0.10467288019027064,0.0015834992311992164,0.0009342072888367862,0.4249110957316487
26,2909708304.0,174379231.89618114,416880177.7,213273533.8,296527595.4,363786344.7,900000000.0,5106783946.0,486134820.6,325443403.4,117257569.5,18944218814.0,2841033742.0,95856365.76,14261972.68,145773137.7,265692129.81343752,23012423827.0,28119207773.0,1290000000.0,2060927132.0,117609690.2,76375659.45,125213655.7,267813665.8,496201763.2,2166058883.0,6603132168.0,1719000000.0,5834047.6,172226847.297541,13495480.0,8188420545.0,14791552713.0,2335407014.0,1837947657.0,1036492509.0,6176713895.0,11427047512.0,1900607548.0,13327655060.0,28119207773.0,40486437.0,51752000.0,-3256609964.0,2174000000.0,1614620268.0,684208319.446797,1712279089.0,710434548.4,1342881316.0,256546221.2,700000000.0,3685249476.0,83025314.6461134,4288880988.0,9835616.76,-988084059.8,3023897.838417908,585292685.6,873342363.7,1338515176.6297114,2674260720.0,603631512.4,3967044512.0,5595000000.0,598931.6,653905636.3,3895919216.0,2907835157.0,34995000.0,2254765423.0,7174000000.0,489540497.7,6520094364.0,240924231.6,0.28,1949278.51,3913305804.0,3913305804.0,859900917.6,0.28,567279880.5,302747302.4,798125415.5,144449222.1,685151906.4,653676193.4,11784895.27,501623235.2,2070588.5,2165356898.0,540702684.2,145088562.7,33854029.27,1191979674.9483337,-112973509.1,319198233.4,326475066.4,-112973509.1,3357810818.0,0.0,0.4035665408587074,0.0580654279749316,0.0712358988644788,0.6037977541817425
27,409176746.0,149843.0,51443626.0,21028742.0,1227304888.0,2844577736.0,175082464.0,4753929400.0,1290725956.0,3787359931.0,35415146.0,1099548420.0,127708416.0,15721750642.0,1166864.0,16307595.0,265692129.81343752,22079982970.0,26833912370.0,3220000000.0,371663489.0,412906626.0,902085.0,155966927.0,71283765.0,174955870.0,1510574.0,5472092946.0,271148039.0,2651549632.0656285,172226847.297541,1369249.0,1263591685.0,6735684631.0,5037747500.0,7483554188.0,2833298081.0,4146025799.0,19596483889.0,501743850.0,20098227739.0,26833912370.0,95858321.0,23297236.0,-964869541.0,5236385000.0,3084162160.0,684208319.446797,1858047432.0,1134020006.0,3496976834.0,60132242.0,890733560.0,8333973935.0,83025314.6461134,8367413853.0,158243780.0,-277308041.0,3023897.838417908,1192936003.0,2161770081.0,1338515176.6297114,5283251693.0,33439918.0,2098889547.0,9447918343.0,85042666.0,-2396600660.0,686484787.0,409176746.0,42272811.0,240842115.0,9236385000.0,533206614.0,11632985660.0,176140246.0,0.287581,265462186.0,7614226717.0,7614226717.0,3627497114.0,0.5375,3557162467.0,-500000.0,2722196099.0,14452952.0,2790079832.0,2707743147.0,315399461.0,292786104.0,9832355.0,3694143781.0,2775626880.0,202171162.0,32206354.0,1191979674.9483337,67883733.0,851870234.0,102541001.0,67883733.0,4374573648.0,0.0,0.07818027104062589,0.2581664102962909,0.5983634792725361,0.03694336646574053
