,CASH_C_EQUIV,TRADING_FA,INT_RECEIV,PUR_RESALE_FA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,INTAN_ASSETS,DEFER_TAX_ASSETS,T_ASSETS,LOAN_FR_OTH_BANK_FI,TRADING_FL,SOLD_FOR_REPUR_FA,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,BOND_PAYABLE,DEFER_TAX_LIAB,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,ORDIN_RISK_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,N_CF_FR_INVEST_A,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_IFC,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_FR_ISSUE_BOND,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,IFC_CASH_INCR,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,INT_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,F_VALUE_CHG_GAIN,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,FOREX_GAIN,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,COMMIS_INCOME,T_COGS,FLAG,NI_NI
489,1250229968.0,209499410.0,151175.58840000012,56755868091.99488,618696.0,37910601.66,1717608116.193224,724444246.8,394828526.2,45594348.57,9083835577.0,43214177260.242905,27801330059.20275,40321744677.36061,4355575.44,111918450.0,1894062.38,78054142631.04854,55019088.08,5323208283.0,1356167823.0,377162631.7,216605046.3,19407685555.629314,1593608185.0,3543543686.0,217083608.0,3760627294.0,9083835577.0,91500.91030000005,-8532658.52,-757728627.2,3737797950.8210464,16122203.8,91372855.36,713924198.0,7753489.5,5593870016.0,4396316.06,-512206781.5,-182223.65,391094299.1,8321619.788200003,276019968.9,6351598644.0,500557615.4,99905513.88,97074948466.19418,1330000000.0,79223049.8,254236727.9,1517979059.0,1005772278.0,81363718.14,2034260336.0,67082025591.21044,327011768.6,1780023608.0,0.18,3679252.11,5729542306.0,5729542306.0,342974754.0,0.18,328309727.1,52086904.77,239431972.5,28316.110800000002,251458950.1,34657188409.83385,239431972.5,5009602.04,22659213.3,4835567725.0,251458950.1,39075071.6,15095272.21,12026977.66,370521096.05937654,91515803.82,29760299.1,12026977.66,11684825462.966698,5522975228.0,0.0,0.11835052635098074
490,2990000000000.0,578000000000.0,117000000000.0,208000000000.0,1550000000000.0,7067000000.0,1717608116.193224,170000000000.0,2752000000.0,46189000000.0,22100000000000.0,384000000000.0,414000000000.0,74279000000.0,32632000000.0,54106000000.0,200000000000.0,597000000000.0,389000000.0,20300000000000.0,250000000000.0,135000000000.0,199000000000.0,260000000000.0,887000000000.0,1780000000000.0,16067000000.0,1800000000000.0,22100000000000.0,-29638000000.0,-97456000000.0,79090000000.0,3569000000.0,1530000000000.0,1450000000000.0,54795000000.0,1450000000000.0,2260000000000.0,2237000000.0,-27785000000.0,-18211000000.0,91429000000.0,327000000000.0,70688000000.0,2180000000000.0,155000000000.0,1550000000000.0,34989000000.0,19055000000.0,2911000000.0,8792000000.0,599000000000.0,571000000000.0,22263000000.0,98535000000.0,912000000000.0,97576000000.0,89743000000.0,0.96,161000000.0,622000000000.0,622000000000.0,300000000000.0,0.96,298000000000.0,127000000000.0,214000000000.0,-28995000000.0,215000000000.0,452000000000.0,242000000000.0,6411000000.0,-32000000.0,323000000000.0,244000000000.0,5767000000.0,2382000000.0,783000000.0,14455000000.0,56172000000.0,3983000000.0,1351000000.0,118000000000.0,323000000000.0,0.0,0.01632377049180328
491,600831025.2,633914.8720999998,261981.72,56755868091.99488,73000000.0,3737821385.1164804,1717608116.193224,6815786.93,46094385.59,1506161.68,2847970510.0,43214177260.242905,27801330059.20275,40321744677.36061,9237568.0,16847939.26,2790209.06,78054142631.04854,5972271.67,2063380713.0,373291100.0,238285168.6,43544814.66,3773.16,121132981.4,776253057.5,8336740.18,784589797.7,2847970510.0,-4780.26,61847382.86,-575438152.3,3640000.0,312085000.0,461400940.5,1044606526.0,85000000.0,1453043433.0,109914.14469999999,184364679.3,-576.35,83695200.5,3513774.0936999978,71221887.47,2028481586.0,595538947.4,399553557.6,97074948466.19418,112887000.0,375387884.9,697956025.0,193782820.6,378147499.9,7843669.49,2390440000.0,67082025591.21044,62012969.31,1692483975.0,-0.38,311858255.6184676,953473662.2,953473662.2,-189213512.6,-0.38,-193314043.0,198586520.9,-215746400.8,-4780.26,-214539343.7,34657188409.83385,-215741620.5,225956.42239999995,1865.1535999999999,769458889.6,-214534563.4,5247720.5,1404307.38,1207057.1,370521096.05937654,25321050.8,5504837.73,1207057.1,11684825462.966698,1146802805.0,0.0,-0.025659444533122723
492,5519433456.0,9273344073.0,484367245.0,10472038056.0,11866281224.0,15554930.55,228402.07,2451961005.0,211446709.8,83319094.46,46048787474.0,43214177260.242905,3602072.04,12537521023.0,166656370.8,86771108.92,166267462.1,3039446575.0,410378221.4,32401163463.0,2108513762.0,7495285223.0,447704886.3,251381248.8,2063927784.0,13458921839.0,188702171.9,13647624011.0,46048787474.0,1092108934.0,-259421694.5,-9184467642.0,3737797950.8210464,11287340.52,48320303.71,14187741482.0,14053882.82,7263268513.0,34902211.81,-1126278322.0,-4455243.6,345689560.4,382653523.7,472235473.1,16447736156.0,979615449.2,307741998.2,9131490000.0,7845296603.0,-635790.92,8322066259.0,8205106883.0,7078828561.0,296454657.7,16772122353.0,1411746409.0,777634577.9,8450056095.0,0.17,-3314521.46,1199707805.0,2561402779.0,468150395.1,0.17,466229442.8,203542123.7,105307687.6,-252885797.4,109476022.8,734725659.0,358193485.0,851772867.4,36575855.49,950720191.3,362361820.2,24490531.8,3112788.63,4168335.16,370521096.05937654,105788575.0,5033740.97,4168335.16,626969315.5,2995225439.0,0.0,0.013891477218051573
493,212000000000.0,17995066170.0,4356972958.0,30717844113.0,35679662091.0,8376772986.0,387379524.6,8105122802.0,494673722.8,3793379871.0,866000000000.0,80288001546.0,27801330059.20275,21559981989.0,77792221.54,938759738.9,7873523902.0,27127487662.0,19635516.97,734000000000.0,9030056485.0,38762035680.0,5087443454.0,5677870990.0,13513883844.0,71496956967.0,60121014795.0,132000000000.0,866000000000.0,-574333487.6,-42846032727.0,51141968205.0,1868695403.0,200000000000.0,161000000000.0,4778954883.0,159000000000.0,112000000000.0,1824661446.0,6070533479.0,-1920154552.0,3311828006.0,8526621025.0,6351179357.0,60450079976.0,3522782954.0,204000000000.0,36835286310.0,45004225004.0,69637.3,-305247446.5,112000000000.0,118000000000.0,3791280438.0,51050156915.0,27758808329.0,1257570244.0,51355404361.0,0.76,784968664.0,374845816.0,29304983595.0,16144627518.0,0.76,16153839237.0,-226371830.3,5668880194.0,-2213225814.0,11298770475.0,26021255636.0,6842540373.0,2428103818.0,-26749506.52,315840743.2,13511996288.0,184243238.8,11769290.15,5629890280.0,323595300.2,2632631230.0,2557571.6,6669455915.0,2101615573.0,15947044178.0,0.0,0.00018928154992696222
494,50218243800.0,97011710900.0,1470485400.0,14438273900.0,18897376500.0,1128283300.0,1717608116.193224,382890100.0,1406228200.0,1151148100.0,238000000000.0,10280774800.0,22821123100.0,30653643500.0,5309626300.0,749254500.0,1117799700.0,49934441400.0,226771900.0,201000000000.0,3985130800.0,22721145400.0,347068700.0,2030135000.0,7114159000.0,36706688800.0,185748900.0,36892437600.0,238000000000.0,-490950100.0,21402457200.0,-14788353400.0,3737797950.8210464,20913183100.0,42621419400.0,7804445100.0,3851353500.0,28548182600.0,519816100.0,35022275700.0,-176529300.0,1660918900.0,2245511900.0,1735408700.0,43336536000.0,2849546100.0,21218962200.0,97074948466.19418,2110699.192500001,4096500.0,28584701200.0,26616233700.0,61638509400.0,305779100.0,42374272000.0,12779359200.0,5338455500.0,13789570700.0,0.40136300000000014,70522500.0,11209141900.0,11209141900.0,3601043400.0,0.76,3594520100.0,-58606500.0,2260425900.0,-505895200.0,2305267500.0,-287919300.0,2766349200.0,4246184900.0,-167181500.0,7614621800.0,2811162700.0,61843600.0,25143800.0,44841700.0,-136769900.0,789880700.0,31667100.0,44813500.0,7459800600.0,7614621800.0,0.0,0.011264769556027475
495,10199075758.0,1201633290.0,494507807.2,2055996790.0,26344528501.0,908517167.9,1717608116.193224,625617035.5,100690047.8,734241341.9,103000000000.0,200000000.0,179138732.3,13165818632.0,342154830.8,86522242.08,1688550271.0,2876778171.0,85114.87,94739941219.0,1807526665.0,866431340.6,3122101614.0,1459679970.0,1339486725.0,8278626050.0,110257630.1,8388883680.0,103000000000.0,-316600264.7,-7639882660.0,5505786558.0,733996895.6,208000000000.0,200000000000.0,458778695.1,200000000000.0,14597422114.0,87537825.22,635117387.0,8155188.73,150674363.0,1810242961.0,191723279.1,9091635555.0,528093736.8,208000000000.0,7778784683.0,5560000000.0,2039613316.732157,2761058300.0,4960576942.0,5595694329.0,191709687.1,8512781579.0,4330561198.0,501868161.5,5751723279.0,0.43,86500454.19,2413577975.0,2413577975.0,747746367.7,0.43,717618320.6,804417432.1,398969085.0,-364133193.7,390158042.4,2124637764.0,763102278.7,151206874.0,3575478.37,1699377094.0,754291236.1,18081866.69,2556514.15,-8811042.61,8155188.73,-6544868.38,32684561.26,-8811042.61,113819454.8,1699377094.0,0.0,0.04333148748882832
496,97012085000.0,519234000.0,6364823000.0,2443685000.0,166000000000.0,3737821385.1164804,1717608116.193224,5000967000.0,540037000.0,3256728000.0,905000000000.0,22979936000.0,27801330059.20275,7545030000.0,5022904000.0,1189758000.0,4647804000.0,104000000000.0,572800141.6459999,841000000000.0,10000000000.0,11915328000.0,9457152000.0,10726344000.0,21390058000.0,63248558000.0,1556998000.0,64805556000.0,905000000000.0,-240324000.0,-44948157000.0,-19366966000.0,3991332000.0,529000000000.0,485000000000.0,1919461000.0,471000000000.0,81081234000.0,13672814000.0,-21055861000.0,-84313000.0,4573428000.0,12967451000.0,2440035000.0,100000000000.0,2536108000.0,529000000000.0,190000000000.0,148000000000.0,90903000.0,43343575000.0,69664471000.0,48608610000.0,786196000.0,194000000000.0,27752833000.0,4895869000.0,151000000000.0,0.94,311858255.6184676,23987747000.0,23987747000.0,11959725000.0,0.94,11947600000.0,3710602000.0,8955864000.0,19891000.0,9028245000.0,21500730000.0,8935973000.0,26741000.0,-28721000.0,12040147000.0,9008354000.0,188456000.0,17018000.0,72381000.0,65478000.0,2951371000.0,29143000.0,72381000.0,2295581000.0,12040147000.0,0.0,0.0032351082117776453
497,616000000000.0,64796000000.0,28726000000.0,253000000000.0,383000000000.0,5203000000.0,1612000000.0,49181000000.0,7255000000.0,50120000000.0,6300000000000.0,273000000000.0,26619000000.0,126000000000.0,8020000000.0,26701000000.0,36501000000.0,296000000000.0,1070000000.0,5810000000000.0,25220000000.0,67523000000.0,46159000000.0,70921000000.0,241000000000.0,480000000000.0,3182000000.0,483000000000.0,6300000000000.0,-4741000000.0,-84471000000.0,-5660000000.0,495000000.0,923000000000.0,856000000000.0,36998000000.0,803000000000.0,678000000000.0,52205000000.0,-71687000000.0,-4219000000.0,44617000000.0,89759000000.0,33175000000.0,683000000000.0,41941000000.0,940000000000.0,72705000000.0,611000000000.0,191000000.0,22663000000.0,532000000000.0,460000000000.0,16336000000.0,667000000000.0,258000000000.0,34540000000.0,644000000000.0,2.78,998000000.0,221000000000.0,221000000000.0,90680000000.0,2.78,90540000000.0,4000000.0,62458000000.0,-7691000000.0,62947000000.0,145000000000.0,70150000000.0,5909000000.0,671000000.0,130000000000.0,70638000000.0,2152000000.0,203000000.0,489000000.0,1934000000.0,20042000000.0,343000000.0,488000000.0,64018000000.0,130000000000.0,0.0,0.004855743367592514
498,2900000000000.0,578000000000.0,119000000000.0,540000000000.0,1430000000000.0,227000000.0,1717608116.193224,155000000000.0,24535000000.0,97751000000.0,21100000000000.0,280000000000.0,392000000000.0,320000000000.0,40222000000.0,40164000000.0,229000000000.0,475000000000.0,87000000.0,19600000000000.0,325000000000.0,98773000000.0,134000000000.0,231000000000.0,578000000000.0,1430000000000.0,2982000000.0,1430000000000.0,21100000000000.0,-19722000000.0,-481000000000.0,633000000000.0,3737797950.8210464,2580000000000.0,2110000000000.0,84614000000.0,1920000000000.0,2380000000000.0,189000000000.0,174000000000.0,-5146000000.0,61353000000.0,280000000000.0,70379000000.0,1750000000000.0,64742000000.0,2590000000000.0,677000000000.0,580000000000.0,2138000000.0,26338000000.0,828000000000.0,1000000000000.0,16011000000.0,677000000000.0,631000000000.0,113000000000.0,650000000000.0,0.58,14000000.0,537000000000.0,537000000000.0,239000000000.0,0.58,235000000000.0,98166000000.0,168000000000.0,-25512000000.0,168000000000.0,442000000000.0,193000000000.0,6278000000.0,-18196000000.0,302000000000.0,193000000000.0,4953000000.0,1751000000.0,-416000000.0,11021000000.0,46345000000.0,5871000000.0,171000000.0,72903000000.0,302000000000.0,0.0,0.030419689119170985
499,56910758509.0,63238922629.0,2934832056.0,33667402361.0,92594399160.0,4336479927.0,21802164.2,2013367879.0,593086354.0,428495855.9,357000000000.0,4953655549.0,29955446224.0,55516408036.0,7050313008.0,1188593136.0,1939204420.0,72672720281.0,88441255.28,268000000000.0,7621087664.0,31864816414.0,5360597212.0,11995306805.0,25767855023.0,84854202526.0,3771379376.0,88625581903.0,357000000000.0,2244539409.0,5009854584.0,-38642662704.0,455900000.0,2246464382.0,7840634187.0,10739070623.0,1996745121.0,21867931826.0,3721919714.0,-27640954133.0,-316152500.4,3662987186.0,3786546052.0,7056029528.0,60510594531.0,1188981786.0,2830779603.0,53092695077.0,48426117888.0,3135497.21,6308006488.0,102000000000.0,74399156363.0,538474378.1,77836492732.0,20152272076.0,6834872530.0,71528486244.0,1.13,453186788.3,21639300626.0,21639300626.0,11644025510.0,1.13,11652329495.0,398264667.8,8990610601.0,529657088.1,9613027892.0,469783802.6,8595399061.0,9406190755.0,43894010.23,9986971131.0,9083370804.0,125781486.6,43999537.66,622417291.5,2366420.28,2560654706.0,35695553.35,487971743.6,11228226767.0,9986971131.0,0.0,0.00392976947877994
500,4581111135.0,17905118504.0,464328452.7,1355121827.0,309965204.9,2537700261.0,1094359100.0,282245370.7,449081750.0,141157255.2,33341055449.0,43214177260.242905,4461247100.0,7718768271.0,373420655.3,48392710.2,118103440.0,3599354717.0,8412629.14,27813252771.0,896000000.0,708119648.0,178506901.5,19407685555.629314,1920054322.0,3715978658.0,1811824019.0,5527802677.0,33341055449.0,13297787.28,-88978105.56,-4010848958.0,117621665.0,808355.6552000002,75850062.04,247905558.5,24032429.9,-413534631.3,51797676.0,-1805063280.0,-1998461.48,192466024.9,661155995.5,472060843.9,3597314326.0,44892985.93,164828167.6,4045260000.0,2493790000.0,19956.14,2296762245.0,6480144983.0,4675081703.0,164828167.6,5263881665.0,1771738926.0,753467911.9,2967119420.0,0.22,302531114.9,1175222239.0,1175222239.0,306367130.9,0.22,291769722.7,37774402.6,153150629.5,-43143566.33,201438930.5,-544062973.7,194283167.2,1006681735.0,-132215836.3,883452515.9,244582496.9,9264673.89,7696546.52,48288301.06,-1998461.48,61784634.04,22293954.73,50299329.66,819495159.0,883452515.9,0.0,0.09115106359845164
501,10270379900.0,5980427000.0,146573500.0,11399276200.0,3185732200.0,3737821385.1164804,1717608116.193224,85427200.0,95950400.0,183053000.0,46510315100.0,1500000000.0,3699690300.0,5550228500.0,522089200.0,263775500.0,168366900.0,8300000000.0,572800141.6459999,34935891400.0,2500000000.0,6141338500.0,146257900.0,1944603300.0,791809000.0,11571409300.0,3014300.0,11574423600.0,46510315100.0,47400700.0,2531166400.0,-5499192900.0,3737797950.8210464,5435184100.0,8027498500.0,646805800.0,7783974900.0,6600031800.0,243225900.0,-2309039300.0,-36641200.0,626417500.0,750593100.0,756785400.0,12099224600.0,839444000.0,5496332100.0,14269360000.0,10415650000.0,297700.0,695628400.0,17446982400.0,15137943100.0,61148100.0,14269840000.0,4255254700.0,921722500.0,13574211600.0,0.43,311858255.6184676,3067525800.0,3067525800.0,1421171700.0,0.43,1415032500.0,7152500.0,1031667800.0,-35462000.0,1033463400.0,719090800.0,1067129800.0,527352100.0,-139608600.0,1652493300.0,1068925400.0,22870400.0,181900.0,1795600.0,-4891900.0,352246200.0,6321100.0,1795600.0,1939433700.0,1652493300.0,0.0,0.0059135090250451525
502,64408462000.0,10421878000.0,2909036000.0,5518780000.0,24742734000.0,3737821385.1164804,1717608116.193224,1507523000.0,361437000.0,1378495000.0,471000000000.0,4800000000.0,27801330059.20275,16439956000.0,751345000.0,535375000.0,3455312000.0,59528634000.0,572800141.6459999,447000000000.0,3079398000.0,3600675000.0,2021865000.0,5554704000.0,9351439000.0,23284052000.0,712489000.0,23996541000.0,471000000000.0,-324029000.0,-28909525000.0,28238392000.0,201758000.0,1500000000000.0,1470000000000.0,2562278000.0,1460000000000.0,87993993000.0,8358985000.0,5886479000.0,-12922000.0,2681755000.0,6558482000.0,752764000.0,59755601000.0,127950000.0,1500000000000.0,104000000000.0,97290000000.0,2039613316.732157,6570534000.0,20170481000.0,26056960000.0,706293000.0,105000000000.0,11256408000.0,2130107000.0,98042764000.0,1.28,311858255.6184676,12127559000.0,12127559000.0,4970194000.0,1.28,5011922000.0,2922694000.0,3806321000.0,-124392000.0,3860616000.0,11119762000.0,3930713000.0,-149382000.0,81051000.0,7115637000.0,3985008000.0,109758000.0,54192000.0,54295000.0,-84197000.0,985186000.0,12464000.0,54295000.0,1090667000.0,7115637000.0,0.0,0.003127722704697205
503,390502687.1,2011090.0796,355936024.3,56755868091.99488,112843400.0,3737821385.1164804,67927467.18,497013963.8,10607436.08,301033949.6,49669166174.0,27978800000.0,8010784.73,3000000000.0,75714311.94,155475324.0,280047133.8,2891132332.0,572800141.6459999,43421713031.0,2346650268.0,1037923184.0,293835272.6,740609306.7,1788049685.0,6247453144.0,615614.6595999999,6247453144.0,49669166174.0,40385427.92,-79143852.82,1133566692.0,3737797950.8210464,640009.1817000001,30336879.51,62133934.35,27307586.71,38175621936.0,2994292.8,-15800032.86,351.6132999999998,501678243.5,1441242248.0,409815858.0,37042055244.0,27621417.44,109480732.3,3151868039.0,3808075053.0,35000.0,-1070222872.0,404712595.7,388912562.9,95050002.33,3151868039.0,692162717.0,78070152.04,4222090911.0,0.43,311858255.6184676,1942685968.0,1942685968.0,1348356826.0,0.43,1348398648.0,390622161.4,1045462011.0,34832912.22,1045462011.0,1450102906.0,1010629099.0,2964736.98,-5463139.58,594287320.9,1010629099.0,5205520.8,878619.05,-8946.762800000006,4325982.1,337727727.4,836797.88,-4517.845199999999,480672815.5,594287320.9,0.0,0.0008279970177268763
504,295531391.1,726565.1812999997,86575.75670000001,56755868091.99488,21142857.14,38669745.48,1717608116.193224,1985501143.0,159274325.9,7539704.81,3425868807.0,43214177260.242905,27801330059.20275,40321744677.36061,23694690.8,4249517.51,1004117.41,78054142631.04854,572800141.6459999,1853754962.0,502986577.0,1067855733.0,42224320.8,19407685555.629314,-43216401.22,1572113845.0,284634.66240000015,1572113845.0,3425868807.0,14662.263400000003,-60963848.27,1611070.16,3737797950.8210464,0.0,29331442.99,49931870.54,0.0,586600455.1,5331442.99,-48380729.17,-434124.99,27409851.78,4295977.433699999,56305963.0,584989385.0,20348493.87,90295291.26,97074948466.19418,1162400000.0,24000000.0,11406173.93,131575568.6,83194839.44,90295291.26,1729783095.0,67082025591.21044,234144991.5,1718376921.0,-0.5128,521031.3,972925944.7,972925944.7,-257920448.7,-0.5128,-256365378.9,39548090.46,-257920448.7,90309.46830000004,-257920448.7,34657188409.83385,-257920448.7,5852474.29,273.9369000000001,927818656.3,-257920448.7,13594754.56,5062831.75,-10931.620500000012,370521096.05937654,-1097768.6286000004,3507761.88,-7135.303200000002,11684825462.966698,1243715151.0,0.0,-0.013600169733265511
505,18354477685.0,1956708663.0,1030484654.0,8762446724.0,27691574425.0,2533621684.0,1717608116.193224,1470969871.0,52256351.35,173123062.2,79678841645.0,43214177260.242905,22659752548.0,9183710098.0,420794078.5,181464367.6,354892460.0,6994879325.0,170316626.9,54293864254.0,3365447047.0,12610402268.0,1272919792.0,2578269232.0,4995230564.0,25372932422.0,12044969.5,25384977391.0,79678841645.0,550663519.4,-346329361.7,-2036308094.0,4176666723.0,180260000.0,24904036.55,441172575.0,342808227433.8659,7042270780.0,22386800.0,317569813.3,-65368244.68,631762429.4,1030392655.0,1548825209.0,9078578874.0,425297355.0,371233398.3,18272210000.0,18552431000.0,2039613316.732157,2765575514.0,21011546881.0,21329116695.0,124716152.2,22866831723.0,4165640504.0,1199879693.0,20101256209.0,0.4,100372907.7,3510702162.0,3510702162.0,1557478380.0,0.4,1552360846.0,129524085.8,1043429610.0,-160291236.8,1053677521.0,842767150.2,1203746141.0,1870747454.0,-653741625.5,1958341317.0,1213968758.0,35131133.31,17549530.99,10247911.74,16988201.77,343509622.1,22667065.61,10222617.32,1400382187.0,1958341317.0,0.0,0.01867186899220021
506,568000000000.0,141000000000.0,51900000000.0,99296000000.0,775000000000.0,86207000000.0,47154000000.0,43037000000.0,33428000000.0,40141000000.0,6490000000000.0,159000000000.0,14060000000.0,134000000000.0,35606000000.0,35385000000.0,50027039431.235596,451000000000.0,25891000000.0,5910000000000.0,18280000000.0,121000000000.0,12164000000.0,44964000000.0,237000000000.0,473000000000.0,115000000000.0,588000000000.0,6490000000000.0,40146000000.0,-355000000000.0,121000000000.0,5595000000.0,2440000000000.0,2130000000000.0,169000000000.0,1960000000000.0,1180000000000.0,165000000000.0,-58888000000.0,-3992000000.0,65231000000.0,168000000000.0,37387000000.0,1060000000000.0,102000000000.0,2480000000000.0,954000000000.0,1150000000000.0,571000000.0,179000000000.0,368000000000.0,309000000000.0,19257000000.0,1360000000000.0,175000000000.0,58046000000.0,1190000000000.0,4.99,7145000000.0,891000000000.0,891000000000.0,135000000000.0,4.99,135000000000.0,45251000000.0,111000000000.0,21881000000.0,122000000000.0,34657188409.83385,89088000000.0,67543000000.0,3271000000.0,756000000000.0,99978000000.0,3735000000.0,372000000.0,11187000000.0,-128000000.0,34762000000.0,354000000.0,10890000000.0,11684825462.966698,756000000000.0,0.0,0.003540778971373702
507,10499431350.0,20528558632.0,502704674.4,5376225528.0,3700166446.0,52583971.54,1717608116.193224,256410182.2,161275082.1,383966514.6,51243770337.0,43214177260.242905,2255809591.0,11613711004.0,850475131.7,82362007.41,64015190.37,5981488984.0,47995629.9,33587150954.0,3501839770.0,9501180308.0,879134783.5,877484500.1,1922980220.0,17586275146.0,70344236.74,17656619383.0,51243770337.0,96008125.13,-357802833.0,-4454742514.0,4917170270.0,266284805.0,122358599.9,864341412.5,117396596.8,9908635951.0,4501128.1,-5750942440.0,-1252198.18,573914059.9,829058494.6,775634537.8,14363378465.0,4517041146.0,480161432.9,1649410000.0,6636990000.0,2039613316.732157,-937144894.7,18875638102.0,13124695662.0,211887852.2,6566580270.0,3160470477.0,1437881272.0,7503725165.0,0.2303,262014.21,3169944962.0,3169944962.0,983711702.2,0.2303,979350630.1,510294704.6,797356726.9,45085819.2,799582454.1,375796113.9,752270907.7,1134306911.0,107979438.1,2190594332.0,754496634.9,25500836.04,2635069.41,2225727.2,-1252198.18,229215067.3,6996141.55,2225727.2,1546760281.0,2190594332.0,0.0,0.009272594768997557
508,8637094542.0,7622502695.0,449077223.2,9207017253.0,2947069538.0,506047624.9,21876497.2,238207198.0,164389756.6,161341507.1,40661467680.0,1015000000.0,3225288021.0,7284879073.0,422504072.6,93179488.97,218265110.7,6496634877.0,10359558.42,29209348495.0,3923734700.0,3834851234.0,759323041.3,1273612927.0,400017717.7,10169851687.0,1282267498.0,11452119185.0,40661467680.0,-21687932.62,-490130994.7,-4153277912.0,821307789.0,609949283.8,208707333.2,1881489171.0,342808227433.8659,4023910158.0,208098310.1,-4200061187.0,-1290753.6,318162878.0,275954854.5,1337136823.0,8177188070.0,1087200287.0,698838327.9,5000141270.0,4943690000.0,609023.1,444638473.7,15187372219.0,10987311032.0,88889044.06,7289705685.0,1887309871.0,766100987.4,6845067211.0,0.11,6566348.88,2147620089.0,2147620089.0,680108685.3,0.11,673321442.7,75892177.0,356468469.5,-105372736.9,415789979.1,461017735.6,441982592.7,501967179.8,-87055707.88,1474298647.0,521162715.9,15908568.94,15130312.36,59321509.57,-1290753.6,158945969.4,21917555.02,79180123.25,920497725.1,1474298647.0,0.0,0.04205510937625383
509,470214053.8,559517.7254999995,14950302.8,56755868091.99488,6688894.54,3737821385.1164804,1717608116.193224,126053024.6,20445303.06,29228149.24,6772275401.0,43214177260.242905,27801330059.20275,40321744677.36061,3517190.94,10000389.26,153822228.9,78054142631.04854,572800141.6459999,5634453825.0,316106775.0,589753844.3,7037255.81,19407685555.629314,159528643.3,1073017369.0,64804207.06,1137821576.0,6772275401.0,590850.62,-299571777.2,-267927869.4,3737797950.8210464,3642825300.0,3409222243.0,2418211625.0,3365600000.0,2762621239.0,3486567.91,93561810.75,-52631.05,60936999.88,6669023.211000003,2986981.56,3030549108.0,1937928533.0,3708794020.0,97074948466.19418,6398154230.0,2564.1,661114088.4,164280630.9,257842441.7,63268719.88,7076055300.0,67082025591.21044,34987523.83,6414941212.0,0.09,311858255.6184676,721537563.9,721537563.9,26334816.58,0.09,31632794.71,122640135.6,29690441.5,155790.23,31929742.66,34657188409.83385,29534651.27,3486567.91,-327.9847999999997,499323276.4,31773952.43,4879196.54,10430856.33,2239301.16,370521096.05937654,-5439135.85,5132878.2,2239301.16,11684825462.966698,709772306.0,0.0,0.16154358546699693
510,185000000000.0,42911000000.0,13958000000.0,63072000000.0,184000000000.0,1760000000.0,367000000.0,11599000000.0,578000000.0,12138000000.0,2330000000000.0,49533000000.0,27801330059.20275,31172000000.0,2762000000.0,3055000000.0,18611000000.0,398000000000.0,572800141.6459999,2150000000000.0,21143000000.0,43885000000.0,13646000000.0,28554000000.0,52119000000.0,175000000000.0,1870000000.0,177000000000.0,2330000000000.0,-2344000000.0,-128000000000.0,12545000000.0,20639000000.0,371000000000.0,249000000000.0,9078000000.0,217000000000.0,266000000000.0,31898000000.0,-16372000000.0,287000000.0,10911000000.0,33946000000.0,16375000000.0,254000000000.0,8268000000.0,377000000000.0,458000000000.0,363000000000.0,47000000.0,98929000000.0,206000000000.0,189000000000.0,5470000000.0,478000000000.0,71930000000.0,5891000000.0,379000000000.0,0.99,2000000.0,50353000000.0,50353000000.0,22820000000.0,0.99,22865000000.0,13429000000.0,16723000000.0,-2028000000.0,16854000000.0,39376000000.0,18733000000.0,395000000.0,-80000000.0,27488000000.0,18882000000.0,520000000.0,81000000.0,131000000.0,-41000000.0,3938000000.0,36000000.0,149000000.0,10579000000.0,27488000000.0,0.0,0.0019065776930409914
