,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,GOING_CONCERN_NI,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG,AP_TC,OR_TC,IN_TC,NI_NI
10,107049362.1,18679895.45,133110216.1,4512196.58,12926554.69,115046050.2,127375.33,391451650.4,201570759.84849903,298323718.3813644,56776172.83,66433307.81,29284186.95,126286638.3,701575.0,1822325.47,292007342.4,683458992.8,20000000.0,109971137.0,18223172.37,1268057.77,1022385.01,3636262.43,177044347.6,8384306.13,38384306.13,215428653.7,116961760.0,272440643.9,7716227.39,70994889.05,468030339.0,833283086.7084156,468030339.0,683458992.8,93481045.352178,-23389389.87,165000000.0,6964222.73,416373936.774165,607704554.221848,7757868.23,275262336.7,42283383.99,641083156.3085488,315745012.8,8308390.47,366649323.6,20448234.7079621,-30992879.63,2075.28,5077278.47,14569787.77,359685100.9,42595920.28,31147258.1,165000000.0,102.09,-14569787.77,118476435.8,87483556.15,31072075.86,165000000.0,37062101.67,179569787.8,30490345.7,0.12,8153076.398503065,321366409.7,321366409.7,22032985.86,0.12,15591571.99,3743102.5,19090467.97,19090467.97,19113536.25,-397.83499999999987,113945.47,13154356.23,257624232.5,19113536.25,648855.37,110180.0,198691321.60569102,29159398.476572428,2919449.61,6551593.87,31194003.21673058,305774837.7,0.0,0.280931596245992,0.03302209781665542,0.29389593857234125,0.34277246158465313
11,218976659.4,300000.0,147472580.1,5487073.15,7151167.55,471127676.0,102119941.6,953214431.2,296233975.1,128867416.6,102062206.5,402685904.3,140253667.4,31239177.75,25049.98,11595383.4,1323479324.0,2276693755.0,120000000.0,30609021.52,32473539.13,19885049.42,18880664.53,66555371.05,356968930.1,38926257.39793594,638733429.0,995702359.1,865000000.0,11741350.74,28753390.77,341212426.9,1262842143.0,18149252.93,1280991396.0,2276693755.0,51329.92,-798777473.0,355450000.0,-63737960.95,9800000.0,354000000.0,3368169.2,297988360.4,73095931.89,641083156.3085488,349959863.3,22810917.143630523,465269720.9,2993563.84,-555486842.3,-118366.85,26931488.56,38601711.61,529007681.8,115309857.6,802145642.2,19450000.0,374605.36,307146958.5,773463341.3,217976499.0,316677708.9,365250000.0,130991901.0,58103041.53,156704846.4,0.1254,11355885.39,382845897.6,382845897.6,119362583.6,0.1254,107706762.4,6124849.94,119758849.7,119620510.2,108444312.3,57173469.46,23796885.13,53327763.25,96151305.24,108305972.8,8449988.79,216798.6,198691321.60569102,-138339.5,11056610.8,11872619.81,-138339.5,344555638.7,0.0,0.032111370241705586,0.007502160391127741,0.49425151422319336,0.10962109940071561
12,1221745537.0,51959892.07,1140516250.0,136345455.5,140974417.1,112908132.7,4063963.31,2812131823.0,15000000.0,110377846.9,28691537.4,5669753.24,474515056.0,374336612.5,12148691.86,24429590.45,1052504684.0,3864636507.0,25000000.0,643649085.1,1014410386.0,12515291.99,78471179.09,67379148.22,1963441752.0,20791899.75,21137930.03,1984579682.0,274411744.0,1047407104.0,56886936.3,478350101.7,1857055886.0,23000939.32,1880056825.0,3864636507.0,0.0,-142107804.4,0.0,389309826.0,152356382.4,60000000.0,110602.65,2752695151.0,422037422.1,0.0,3636854803.0,14163241.65,3976328886.0,97402.65,357426365.0,0.0,127346791.8,42132039.1,3587019060.0,325310841.3,142218407.0,0.0,13200.0,110224343.3,696873552.3,1054299917.0,54303538.3,152356382.4,284939695.5,42132039.1,322711349.0,0.75,1826062.69,3366376085.0,3366376085.0,192621377.3,0.75,162102932.7,30586382.33,176809800.7,179966752.5,176809800.7,1923465.34,-7635441.51,45360469.47,2788463318.0,179966752.5,26710539.89,1712332.97,198691321.60569102,3156951.83,12654624.84,32230777.6,3156951.83,3206196617.0,0.0,0.22888297050504236,0.050130799682643466,0.04015036982851995,0.17909295551688081
13,1461511656.0,3575500.8,464567484.9,121535360.1,176905002.9,72549777.64,32294397.08,2493767543.0,201570759.84849903,466629509.3,6308456730.0,488896617.9,53160302.02,2032297649.0,180641825.3,111187460.2,9816036640.0,12309804183.0,671190917.4127014,1388749297.0,4398046207.0,270622707.2,-13787519.68,319934647.2,6542588824.0,38926257.39793594,1425325746.0,7967914570.0,1382129269.0,1623440149.0,133956838.0,1160266867.0,4299793123.0,42096490.69,4341889613.0,12309804183.0,93481045.352178,-2321676329.0,380000000.0,3206799363.0,140446072.0,2187900.0,203846545.5,1766619624.0,1328208635.0,1360756.16,7099483873.0,10423997.72,7905133915.0,6860000.0,50241402.75,-37213.70662471447,256577519.6,225327702.8,4698334552.0,795226044.0,2525522875.0,1130000000.0,330789.31,-834881630.8,1411270253.0,1461511656.0,2428922624.0,520446072.0,1346928773.0,1355327703.0,743285558.7,0.29,8153076.398503065,5818345230.0,5818345230.0,528482178.4,0.3,521657333.3,30051290.87,403071546.9,407574490.6,403071546.9,52915191.16,148454866.0,1607944175.0,2623576038.0,407574490.6,196291159.2,5301706.1,198691321.60569102,4502943.7,120907687.8,12126551.16,4502943.7,5349603088.0,0.0,0.5568880310830159,0.07093885049413365,0.029092438003552924,0.029752968941084163
14,193006271.3,18156836.21,101931917.2,1721978.49,2469230.88,34039380.83,1488.5234000000003,354134545.6,201570759.84849903,298323718.3813644,26559716.72,548248385.7814283,1771246.07,54385932.87,1167778.94,2041070.5,85925745.1,440060290.7,671190917.4127014,24272999.75,1385696.41,4371798.0,3714757.77,1839083.32,42984938.38,38926257.39793594,398.1034,42984938.38,80000000.0,173612802.2,13044682.65,107313405.1,373988429.9,23086922.38,397075352.3,440060290.7,93481045.352178,-23875561.27,1432757292.4383233,16514627.25,1251000.0,20496000.0,138.8298,132905991.7,23280496.37,641083156.3085488,227810898.1,8018819.05,242218574.0,20448234.7079621,-14180189.42,-70255.4,26225884.12,8000000.0,225703946.7,6388856.87,23875561.27,1392120227.6258054,91.6,-6749000.0,207186460.7,193006271.3,3379561.27,1251000.0,43291574.59,8000000.0,38284775.39,0.35,8153076.398503065,202774453.7,202774453.7,37378863.69,0.35,29772284.99,979676.46,28031650.11,32036547.92,28014110.11,-227.98369999999989,-5034995.74,11890879.22,124839640.8,32019007.92,2042192.61,207084.94,198691321.60569102,4004897.81,5359855.77,7813663.64,4004897.81,173002168.7,0.0,0.06854174508413166,0.006972578390556201,0.09611991050556237,0.24403203433168705
15,73200500.0,2912500.0,59273800.0,25200.0,5014300.0,3858500.0,2976200.0,147261100.0,0.0,298323718.3813644,1818200.0,10804100.0,6426100.0,0.0,225200.0,1050900.0,20324400.0,167585500.0,0.0,23408200.0,1985000.0,5964700.0,358400.0,3142200.0,36729800.0,5166700.0,14524500.0,51254300.0,60000000.0,33222700.0,2390700.0,20523500.0,116136900.0,194300.0,116331200.0,167585500.0,39100000.0,-12052600.0,38656000.0,14734000.0,30000000.0,607704554.221848,115500.0,26356600.0,23282600.0,641083156.3085488,113374100.0,4060200.0,131664000.0,20448234.7079621,38521100.0,0.0,21669300.0,328300.0,116930000.0,14229600.0,12168100.0,29488000.0,115500.0,35839700.0,32403300.0,70924400.0,12168100.0,104756000.0,45621500.0,68916300.0,44218600.0,0.88,8153076.398503065,139832000.0,139832000.0,42830900.0,0.88,29616600.0,1828500.0,43939300.0,43798900.0,43939300.0,-1557.4604000000004,608200.0,12374200.0,49311300.0,43798900.0,1874600.0,243500.0,198691321.60569102,-140400.0,-968000.0,13457700.0,-140400.0,110215400.0,0.0,0.1589571176637958,0.034050404349824905,0.026201760003150866,0.30726114126153853
16,10056644.14,112216288.0,134038713.2,13251335.56,2136267.89,129746161.4,2588840.13,404034250.3,201570759.84849903,298323718.3813644,89706731.6,349168.47,51789011.96,620614403.6196066,1420046.3,1219938.53,144484896.9,548519147.1,49000000.0,39566005.69,5230996.16,5283153.26,3549246.33,22965587.91,125795046.4,38926257.39793594,550000.0,126345046.4,305370000.0,11490288.9,41804074.64,33670699.11,421662141.4,511959.41,422174100.8,548519147.1,520000.0,22444220.26,49000000.0,-73599179.82,416373936.774165,607704554.221848,27984675.5,631177649.0,25567857.86,641083156.3085488,681706512.6,22810917.143630523,683091765.9,20448234.7079621,-93047456.97,-37213.70662471447,46585355.83,5372497.41,756690945.7,1385253.3,5540455.24,85000000.0,7390864.0,-41892497.41,103104101.1,10056644.14,5540455.24,49000000.0,53360083.0,90892497.41,51120570.2,0.0193,8153076.398503065,982474238.8,982474238.8,12249721.56,0.0193,11611892.89,38231209.47,5901055.3,5946294.74,5901055.3,-345.7879999999999,16079149.36,4577700.17,858308889.4,5946294.74,2544827.3,1124704.16,198691321.60569102,45239.44,6303426.82,1762532.83,45239.44,970862345.9,0.0,0.09792735556607339,0.005287343556675695,0.32112664038670485,0.29640858838423473
17,101840380.1,42275045.76,98568627.6,38882070.17,4443790.4,47272886.9,38052648.57,371335449.5,201570759.84849903,298323718.3813644,102052551.0,107482668.5,110761257.5,620614403.6196066,3978.618300000002,1186782.04,322054570.2,693390019.7,50000000.0,37954526.01,5650230.72,2307461.42,5813951.41,1441061.41,155395551.4,35436900.0,35436900.0,190832451.4,40000000.0,263565736.1,18905068.95,155011763.2,477482568.3,25075000.0,502557568.3,693390019.7,8169785.75,-218153094.2,66947525.8,74321852.53,416373936.774165,38000000.0,26224631.38,232992399.3,44471020.83,641083156.3085488,338374495.5,22810917.143630523,389166130.2,20448234.7079621,-110277254.3,-382082.7,23756657.1,16894144.11,314844277.6,50791634.67,244377725.6,16947525.8,77.6083,33936070.14,180136057.3,69858803.03,166884238.5,75947525.8,13624200.36,42011455.66,16172630.3,0.74,8153076.398503065,498278058.3,498278058.3,69436547.77,0.74,49418608.87,1939153.1,59483261.7,59558261.7,59483261.7,52648.57,605237.32,15129981.8,411708316.0,59558261.7,3356779.47,36567.8,198691321.60569102,75000.0,9878286.07,20054506.7,75000.0,448912098.0,0.0,0.1022108879211652,0.011967051370892615,0.1273050740608055,0.33672081970787265
18,442558231.1,44104844.85,232893067.8,9067844.12,14213940.96,254734408.9,1496274.71,999068612.4,201570759.84849903,5578067.26,373502957.5,51615957.77,215021532.1,620614403.6196066,2985.6333000000013,7028458.88,731151185.2,1730219798.0,80000000.0,387965060.9,50711360.27,1456777.33,15668796.1,7400312.47,565684342.8,38926257.39793594,97080732.94,662765075.7,408548455.0,261881882.3,49921656.32,272201526.0,992553519.6,74901202.38,1067454722.0,1730219798.0,93481045.352178,-54257446.88,190000000.0,90879590.95,26950000.91,607704554.221848,14972639.37,823054304.8,84465725.93,641083156.3085488,1217316691.0,2481638.66,1240957901.0,20448234.7079621,-20642361.03,-1681420.91,45957800.55,7533085.1,1150078310.0,21159572.25,69230086.25,265000000.0,158533.05,-55583084.19,463200592.1,442558231.1,69230086.25,216950000.9,196600479.2,272533085.1,204199050.4,0.0186,8153076.398503065,1340409715.0,1340409715.0,1069623.42,0.0186,-17447927.1,13376225.03,7612050.29,3492503.66,7612050.29,617.7149999999998,2434815.08,11843238.57,1114984987.0,3492503.66,11019325.35,478045.93,198691321.60569102,-4119546.63,-2422880.24,18995596.45,-4119546.63,1357857642.0,0.0,0.3883267436137502,0.014227191990202495,0.2549718865534845,5.438962503478092
19,268411020.0,46952799.68,440001684.5,43884786.96,11194408.8,164271018.8,526.7928999999997,974715718.7,201570759.84849903,298323718.3813644,469475556.5,43157378.79,91663963.01,620614403.6196066,56800.0,3113620.88,610545976.0,1585261695.0,210000000.0,156178629.9,22316533.91,7942018.47,-16709127.87,5929434.72,477924163.8,38926257.39793594,95833333.59,573757497.4,416800000.0,455762819.8,22605403.17,116183410.6,1011351634.0,152563.79,1011504197.0,1585261695.0,5594620.5,-93308488.38,236242965.7,-107279662.3,348885000.0,3000000.0,24198398.0,610402091.6,127880385.9,641083156.3085488,633813777.9,22810917.143630523,736256371.5,365322.05,33109524.26,-653409.95,28250826.66,46014295.16,843536033.8,102442593.6,117506886.4,306467965.1,20000.0,234351084.9,207391567.4,240501091.6,106506886.4,592427965.7,77002729.65,358076880.8,63317917.38,0.0072,1962541.4,693641669.3,693641669.3,7932592.97,0.0072,-3643872.93,-5710010.34,2931410.02,2724625.6,2931410.02,2327863.45,22137762.2,34644581.73,582464900.9,2724625.6,2758253.83,461899.92,198691321.60569102,-206784.42,5207967.37,12038365.82,-206784.42,699613405.7,0.0,0.16022992848448048,0.011484793550811135,0.16853223524402777,4.418355982561421
20,399619093.6,24950351.0,58639308.73,21182965.58,21659015.29,195336490.5,635785878.5,1358599851.0,201570759.84849903,60037076.57,40790619.27,0.0,45764772.89,0.0,87747.42,6736763.16,222229629.4,1580829480.0,671190917.4127014,69903913.87,101736545.9,11709638.1,7871064.66,5000537.99,217243742.6,38926257.39793594,12609833.33,229853575.9,311100000.0,674742750.9,47237304.14,317559442.7,1350150043.0,825861.2,1350975904.0,1580829480.0,93481045.352178,-411892318.6,1432757292.4383233,57140556.07,1500000.0,1292417600.0,933316203.5,450389077.4,96537903.39,925152470.0,640526055.7,6181470.16,685466702.1,8163733.45,-384893694.4,-531931.84,18581620.97,31110000.0,628326146.0,38759176.26,1345208522.0,1392120227.6258054,51.37,-29610000.0,727558646.3,342664951.9,52790922.07,1500000.0,62817544.29,31110000.0,127545691.6,0.202,12810595.2,603142394.7,603142394.7,70341469.54,0.202,57121522.13,1701569.54,62349251.95,62223121.12,62838706.64,20974328.65,-18459725.14,42438766.4,411048276.0,62712575.81,2720622.81,1314699.8,198691321.60569102,-126130.83,7628893.73,14534647.21,-126130.83,566995201.3,0.0,0.05145290853561267,0.015942159329737773,0.14377779473199723,0.2317660696003869
21,115365636.5,3202722.43,315044834.0,18285099.25,21133358.23,93343767.96,528.3716999999999,566375418.3,201570759.84849903,11723460.6,42004047.08,548248385.7814283,5085782.18,55272744.42,795225.67,6686419.87,132112887.8,698488306.1,36000000.0,81627610.51,35223086.4,3415523.42,11950692.11,8976773.01,183738503.6,38926257.39793594,2217.112500000001,183738503.6,156800000.0,217563974.5,10292719.39,92100248.68,476756942.6,37992859.94,514749802.5,698488306.1,342873.31,-58870124.27,38000000.0,-865191.34,4207900.0,5000000.0,15170.94,232966296.8,51565824.02,641083156.3085488,356764502.4,1035571.18,369151459.3,20448234.7079621,-70262145.51,71.79,29726440.34,18627171.71,370016650.6,11351385.72,58885295.21,37000000.0,15170.94,-10526901.69,183726152.6,113464007.1,13563997.11,45443143.33,55758089.5,55970045.02,39076912.31,0.05,-582654.05,386512010.0,386512010.0,20814815.8,0.05,17728947.24,14597060.41,7433458.12,18280396.81,7433458.12,-582654.05,-234039.47,45917026.83,261465362.4,18280396.81,7378086.23,106541.45,198691321.60569102,10846938.69,2534418.99,3192410.01,10846938.69,368200408.7,0.0,0.14412279889372454,0.03731333943382056,0.16480900290513192,0.17463570638978926
22,150991999.4,42432756.733136415,77949047.32,8118702.14,11448824.16,27463989.16,1570.7640000000001,275972562.2,201570759.84849903,298323718.3813644,14040865.12,301247.72,2590676.69,620614403.6196066,1882535.25,11556302.73,30371627.51,306344189.7,671190917.4127014,30457815.61,74655899.35,21451820.03,21931692.94,850182.64,152359410.6,9973968.5,9973968.5,162333379.1,60000000.0,33499230.33,5660519.28,44851060.99,144010810.6,833283086.7084156,144010810.6,306344189.7,93481045.352178,-9513530.3,1432757292.4383233,37149538.52,416373936.774165,607704554.221848,126.6766,84348043.18,47367018.4,641083156.3085488,276056564.3,3569291.52,283013144.0,20448234.7079621,17436008.22,-37213.70662471447,24560309.4,10200000.0,245863605.5,3387288.22,9513530.3,1392120227.6258054,115.925,-10200000.0,121318833.5,138754841.7,9513530.3,8622.7616,89588234.5,10200000.0,63561152.03,0.39337800000000017,8153076.398503065,269142565.6,269142565.6,51776328.25,0.7,45511324.43,2007653.22,41719996.07,41719996.07,41719996.07,-1843.1455000000005,-1676699.51,48825984.14,109054540.6,41719996.07,1858610.71,107363.16,198691321.60569102,29159398.476572428,10056332.18,6372366.98,31194003.21673058,223631241.2,0.0,0.11036537606201201,0.041485371113462094,0.09951710032715709,0.15274131304586194
23,413687149.6,3412081.95,116231564.6,2954552.28,3474501.92,28247099.41,834.6837999999996,568970302.7,201570759.84849903,1794808.96,18611987.76,548248385.7814283,15577826.75,25957450.61,785054.38,3834918.91,73327845.13,642298147.8,671190917.4127014,12170077.62,1955628.7,4366465.13,-430639.81,147077.5,19729547.24,5577090.31,5577090.31,25306637.55,153000000.0,356585690.9,15580951.02,91842780.05,616991510.2,833283086.7084156,616991510.2,642298147.8,93481045.352178,-20577873.75,1432757292.4383233,60578952.31,416373936.774165,607704554.221848,48080.0,97619487.47,32081606.53,641083156.3085488,202262748.7,11986567.33,231482723.2,20448234.7079621,39424332.62,-548737.25,9791946.6,28008.69,170903770.9,17233407.13,20625953.75,1392120227.6258054,48080.0,-28008.69,374262816.9,413687149.6,18125953.75,25263.808000000005,31410730.28,28008.69,38673584.63,0.07,1225.51,145285163.7,145285163.7,15016025.32,0.07,3583907.87,526136.38,16677814.29,16677814.29,16694672.52,1225.51,-8295035.71,26672083.07,83074680.55,16694672.52,1051032.45,126768.23,198691321.60569102,29159398.476572428,-1678647.2,11558885.68,31194003.21673058,141702481.4,0.0,0.021389653488500075,0.006106648982402153,0.04964599958197431,0.6923697165160086
24,170129083.9,794000.0,253031555.5,11825728.78,6483839.45,33455933.68,357318.05,476077459.3,201570759.84849903,298323718.3813644,37240790.73,37004649.8,4780861.22,8616399.34,352213.24,1543433.36,89538347.69,565615807.0,68000000.0,63343627.76,5839590.49,2507471.28,12919247.57,3212333.99,170006352.1,38926257.39793594,442799.55,170449151.6,136000000.0,96985081.42,18164976.87,135401138.9,386504020.9,8662634.52,395166655.4,565615807.0,93481045.352178,-25651564.52,68000000.0,-113996084.8,416373936.774165,607704554.221848,684207.88,338250797.9,31426945.72,641083156.3085488,314029788.9,1877781.0,323492472.3,20448234.7079621,-44993858.66,4115.24,24268650.33,12864809.22,437488557.0,7584902.38,26335772.4,10000000.0,6200.0,94649675.37,215122942.6,170129083.9,26335772.4,117514484.6,43542163.08,22864809.22,49797822.79,0.3913,8153076.398503065,375586047.9,375586047.9,60848603.72,0.3913,53853047.95,5930712.13,53164113.48,53598341.81,53211289.8,133.78000000000003,1811175.43,13443917.23,247541081.2,53691080.79,3208291.19,3239.21,198691321.60569102,434228.33,7157522.93,6998794.98,479790.99,321733000.0,0.0,0.13305319653893558,0.013619295186824233,0.07027413927387341,0.13035302841777643
25,56469517.42,339100.0,3760743.2,1583578.84,26936417.21,81846965.23,3328159.15,174264481.1,201570759.84849903,298323718.3813644,41083566.4,875578.61,12243287.52,362043.01,5320.621400000001,5974.579499999998,67887598.56,242152079.6,671190917.4127014,11538474.81,15476176.46,1142823.04,2853657.82,35818613.36,74845264.41,38926257.39793594,22800000.0,97645264.41,83976684.0,610740.46,11066429.89,-19233389.03,76420465.32,68086349.88,144506815.2,242152079.6,93481045.352178,-517422.6,22000000.0,-21042308.56,416373936.774165,607704554.221848,1644073.21,60657445.62,52053348.27,100000.0,95774857.26,22810917.143630523,125990896.5,20448234.7079621,240268.84,-37213.70662471447,15812640.73,200000.0,147033205.0,30216039.21,2161495.81,1392120227.6258054,64.5,21800000.0,56229248.58,56469517.42,2161495.81,22000000.0,18509770.41,200000.0,16778131.39,-0.01,8153076.398503065,72784567.16,72784567.16,11203004.67,-0.01,11487797.5,1341902.63,-1033376.96,5796749.79,-1033376.96,1195328.8,-821411.25,8196765.56,34569955.79,5796749.79,2426754.34,470382.95,198691321.60569102,6830126.75,5406254.88,185590.12,6830126.75,62492098.46,0.0,0.06621243030803711,0.1545720449742297,0.4696709548231628,0.03201623784420752
26,37497100.0,1547100.0,172741000.0,5000.0,11750500.0,239367000.0,693.8976999999998,462907600.0,201570759.84849903,298323718.3813644,40132700.0,3435900.0,10727800.0,620614403.6196066,4013.5403000000015,3353700.0,64987300.0,527894900.0,17500000.0,238147700.0,1360000.0,900000.0,15044300.0,164600.0,273116600.0,38926257.39793594,8851400.0,281968000.0,73500000.0,93379600.0,8108600.0,70938800.0,245926900.0,833283086.7084156,245926900.0,527894900.0,1500000.0,-26314600.0,17500000.0,-5455200.0,416373936.774165,607704554.221848,62200.0,376633500.0,28146100.0,641083156.3085488,428376100.0,22810917.143630523,428649400.0,20448234.7079621,-36928000.0,-37213.70662471447,21688000.0,1158200.0,434104700.0,273400.0,26376800.0,20000000.0,62200.0,-5158200.0,67659800.0,30731800.0,26376800.0,17500000.0,7637000.0,22658200.0,33733100.0,0.62,8153076.398503065,508231400.0,508231400.0,50877300.0,0.62,50832300.0,5653200.0,45209200.0,45209200.0,45209200.0,-1467.6794000000007,1844700.0,1883700.0,397787800.0,45209200.0,16496500.0,72.02129999999997,198691321.60569102,29159398.476572428,5668100.0,45000.0,31194003.21673058,457399100.0,0.0,0.5144605532508,0.025384115534072025,0.5170945562354129,0.0009953726232713696
27,262522511.8,8529300.0,141870882.5,11093304.26,29398606.72,254986052.3,33241280.45,741641938.1,201570759.84849903,298323718.3813644,32989785.71,1232190.5,20389210.97,620614403.6196066,4024.653200000001,2967710.42,57578897.6,799220835.7,671190917.4127014,133570938.7,326736947.0,5245625.02,10103181.67,25393077.68,501733076.4,5690329.43,10271980.4,512005056.8,63000000.0,69436938.37,18051828.32,137688320.1,287215778.9,833283086.7084156,287215778.9,799220835.7,93481045.352178,-7451473.5,1432757292.4383233,66228440.34,416373936.774165,607704554.221848,460000.0,329511676.9,66137345.61,641083156.3085488,464365239.6,464742.46,542929753.5,20448234.7079621,46249043.08,72076.24,53497320.91,12600000.0,476701313.2,78099771.44,7911473.5,1392120227.6258054,460000.0,-12600000.0,188693441.1,234942484.2,7911473.5,3657.5872,27554969.72,12600000.0,43741202.14,0.93,8153076.398503065,328351269.6,328351269.6,69540144.51,0.93,65513177.93,2311980.03,58476425.15,58476425.15,58741393.89,-287.9389999999999,-2166040.42,15895145.02,201877021.8,58741393.89,1178783.08,15530.0,198691321.60569102,29159398.476572428,10798750.62,4042496.58,31194003.21673058,262838091.7,0.0,0.1801016526144586,0.03963989252726969,0.3438128822019484,0.06881853344457639
28,842231985.0,42432756.733136415,60178902.05,17064264.0,1892858.41,6316.705800000001,955.0099000000004,927155203.7,900000.0,16348610.98,85668989.12,548248385.7814283,93237954.13,741178554.5,3792318.41,3614324.35,1000252556.0,1927407760.0,671190917.4127014,8883611.72,2269491.22,13914982.18,16270456.7,6786309.24,259119243.4,4305753.12,143975181.6,403094425.0,705057492.0,534425091.2,22307319.85,262689400.2,1524313335.0,833283086.7084156,1524313335.0,1927407760.0,12835000.0,-241863907.8,1432757292.4383233,140458464.8,265029998.6,148000000.0,130849841.5,149817102.0,51246461.91,130815641.5,384974573.5,1135581.33,423716400.9,20448234.7079621,136138381.9,-285173.64,32338796.53,16366000.0,283257936.1,37606246.06,372713749.3,1392120227.6258054,34200.0,237828998.6,706093603.0,842231985.0,80630408.32,267029998.6,49855575.62,29201000.0,49231668.51,0.14,-1300389.02,380504081.6,380504081.6,172493888.1,0.14,159443242.1,2240603.57,153453402.6,153453402.6,153619370.9,-484747.56,-23867529.52,8287250.11,173374712.5,153619370.9,11927538.31,1088044.83,198691321.60569102,29159398.476572428,18874517.17,14138690.8,31194003.21673058,221194243.5,0.0,0.009581579960451232,0.002041576644822966,6.812997192694287e-06,0.09203716118069326
29,737971937.3,18200745.2,534256854.5,24890364.56,39269124.48,447176959.4,714.9270999999997,1831109518.0,54000000.0,298323718.3813644,78615336.44,3440029.67,40861511.81,38791169.41,1065073.05,806695.39,373586994.9,2204696513.0,100666652.8,391629432.8,66547444.77,23858191.46,7505139.3,46066932.94,1000178727.0,48390514.45,99742429.59,1099921156.0,499766874.0,973360960.9,71577853.15,-459189042.8,1084587278.0,20188078.0,1104775356.0,2204696513.0,33913174.6,-272991651.1,96800000.0,-147684591.5,342502461.1,42000000.0,4625345.78,1894123945.0,237513717.3,641083156.3085488,2093581893.0,16284530.87,2178738151.0,4581097.72,-164332883.5,217223.64,47729742.5,7661267.76,2326422742.0,68871726.65,277616996.8,146389300.0,44248.06,256126135.4,695083746.6,530750863.1,30555602.55,444089877.8,147055337.8,187963742.4,98957421.66,0.182,8153076.398503065,2115416454.0,2115416454.0,102161626.0,0.182,61902847.89,5074033.12,90592981.46,97336006.54,90936113.78,4014657.59,13937437.18,150977653.5,1783577532.0,97679138.86,5004186.14,459746.18,198691321.60569102,6743025.08,4482487.17,40718524.32,6743025.08,2057528264.0,0.0,0.21387548311569643,0.02144553566784529,0.2442109305883691,0.4168599845905726
30,124472830.9,42432756.733136415,103432990.5,7018727.51,21110658.44,59817139.02,367.0137999999999,315852346.4,201570759.84849903,298323718.3813644,3428002.1,548248385.7814283,1703516.54,10737367.68,5176.9868,3415003.87,19492690.19,335345036.6,50000000.0,61087546.1,69665993.11,1825266.21,17829722.43,1469054.64,201877582.5,4145000.0,4540833.34,206418415.8,50100000.0,10339.37,9531400.13,64452050.38,124093789.9,4832830.86,128926620.7,335345036.6,740000.0,-1514663.67,110000000.0,6833036.9,416373936.774165,607704554.221848,19060.0,142510949.8,52381615.43,641083156.3085488,302718325.9,230484.89,316506707.6,20448234.7079621,11773676.84,-37213.70662471447,13210762.43,3804696.39,309673670.7,13557896.83,1533723.67,99000000.0,19060.0,6455303.61,100867050.9,112640727.7,1533723.67,110000000.0,101570343.1,103544696.4,50840811.71,0.6609999999999999,8153076.398503065,308089482.4,308089482.4,37190951.49,0.6609999999999999,31787174.36,3558123.61,33095138.62,34890414.88,33095138.62,-1684.2743,4011723.38,25386009.13,189410976.5,34890414.88,3094663.7,42493.27,198691321.60569102,1795276.26,2300536.61,5446270.4,1795276.26,276302308.0,0.0,0.19340538956338116,0.06683711132943479,0.18938323460876466,0.15609646427913154
